Case ID,Organization Name,Country,No. ofMachines,Last Event,Case Status,Products,Type
4516649#1,Ipta,Dominican Republic,1,05-May-26,Below Threshold,SketchUp Pro 2023,Difference
1641659#1,Aureahn,Honduras,2,05-May-26,Below Threshold,"SketchUp Pro 2018, SketchUp Pro 2023",Difference
4537263#1,Lxliving,Nicaragua,1,05-May-26,Below Threshold,SketchUp Pro 2023,Difference
4642565#1,Cohisasv,El Salvador,1,05-May-26,Below Threshold,SketchUp 2025,Difference
4535553#1,Smspa,Panama,1,04-May-26,Below Threshold,SketchUp Pro 2023,Difference
4642311#1,996aa9e1-5c71-4c45-Af4f-958825125849,El Salvador,1,04-May-26,Aborted (Closed),SketchUp Pro 2020,Difference
4585376#1,701dbdc7-B154-4c4e-8170-Fb8dfa56c257,Nicaragua,1,04-May-26,Below Threshold,"SketchUp Pro 2021, SketchUp Pro 2023",Difference
3863882#1,Canales_Girbalhn,Honduras,1,04-May-26,Below Threshold,SketchUp Pro 2017,Difference
4470980#1,Student,Nicaragua,2,04-May-26,Aborted (Closed),"SketchUp Pro 2022, SketchUp Pro 2023",Difference
4621343#1,Tadug,Dominican Republic,1,03-May-26,Below Threshold,SketchUp Pro 2023,Difference
4572829#1,Arkalonstudios,Panama,1,03-May-26,Below Threshold,SketchUp Pro 2023,Difference
4642010#1,Génesis Contadores,Panama,1,03-May-26,Below Threshold,SketchUp 2024,Difference
4573296#1,Adictoburger,Dominican Republic,1,02-May-26,Below Threshold,SketchUp Pro 2023,Difference
4534422#1,Panaca,Dominican Republic,1,01-May-26,Below Threshold,SketchUp 2025,Difference
4607787#1,Organikasv,El Salvador,1,01-May-26,Below Threshold,SketchUp Pro 2022,Difference
4641546#1,Reaa,Dominican Republic,1,30-Apr-26,Below Threshold,SketchUp Pro 2023,Difference
4551681#1,Prodescocr,Costa Rica,1,29-Apr-26,Below Threshold,SketchUp 2025,Difference
4601501#1,Ginvg,Guatemala,1,28-Apr-26,Below Threshold,SketchUp Pro 2023,Difference
4599749#1,Eliteaviatorshn,Honduras,1,28-Apr-26,Below Threshold,SketchUp 2025,Difference
4538670#1,Arancr,Costa Rica,1,28-Apr-26,Below Threshold,SketchUp Pro 2022,Difference
4641185#1,Teaediciones,Guatemala,1,28-Apr-26,Below Threshold,SketchUp Pro 2022,Difference
4580853#1,Rudo4x4,Panama,1,27-Apr-26,Below Threshold,SketchUp Pro 2023,Difference
4595328#1,Tadingenieria,Dominican Republic,1,26-Apr-26,Below Threshold,SketchUp Pro 2022,Difference
4547989#1,C722d0fe-946b-461e-A307-830629e47141,Costa Rica,1,26-Apr-26,Aborted (Closed),"SketchUp 2025, SketchUp 2026",Difference
4596143#1,Haina International Terminals,Dominican Republic,1,26-Apr-26,Below Threshold,SketchUp Pro 2020,Difference
4615891#1,Soulbtl,Guatemala,1,26-Apr-26,Below Threshold,SketchUp Pro 2022,Difference
1034866#1,Marcato,Honduras,1,25-Apr-26,Below Threshold,"SketchUp Make 2017, SketchUp Pro 2018, SketchUp Pro 2020, SketchUp Pro 2021, SketchUp Pro 2022",Difference
4612547#1,Akkuuncr,Costa Rica,1,25-Apr-26,Below Threshold,SketchUp 2025,Difference
4639680#1,CELECT,Guatemala,1,25-Apr-26,Below Threshold,SketchUp Pro 2022,Difference
4605550#1,Suaigallery,Guatemala,1,24-Apr-26,Below Threshold,SketchUp Pro 2023,Difference
4639431#1,Be0759e8-A2dd-487b-A93b-5cae1a7b2f06,Costa Rica,1,23-Apr-26,Aborted (Closed),SketchUp 2025,Difference
1534062#1,Grupomsp,Honduras,2,22-Apr-26,Below Threshold,"SketchUp 2025, SketchUp Pro 2017, SketchUp Pro 2018",Difference
4553781#1,Nac Unidas Ins Inv Cap Mujer,Dominican Republic,1,22-Apr-26,Unqualified,SketchUp Pro 2018,Difference
4639200#1,Fessic,El Salvador,1,22-Apr-26,Below Threshold,SketchUp 2026,Difference
4639191#1,Dramaabus,El Salvador,1,22-Apr-26,Below Threshold,SketchUp Pro 2022,Difference
4573193#1,Direccion General De Aduanas Y Puertos,Dominican Republic,1,21-Apr-26,Below Threshold,SketchUp Pro 2023,Difference
4582681#1,Redvolutiongt,Guatemala,1,21-Apr-26,Below Threshold,SketchUp Pro 2022,Difference
4537253#1,Amaspa,Panama,1,21-Apr-26,Below Threshold,SketchUp Pro 2022,Difference
4544296#1,Mjsoluciones,Costa Rica,1,21-Apr-26,Below Threshold,SketchUp 2025,Difference
4510922#1,Cderl,Honduras,1,19-Apr-26,Below Threshold,SketchUp Pro 2022,Difference
4637133#1,Tribaldos,Panama,1,18-Apr-26,Below Threshold,SketchUp Pro 2021,Difference
4636973#1,Lsgenterprise,Panama,1,17-Apr-26,Below Threshold,SketchUp 2026,Difference
4578459#1,Siasapanama,Panama,1,16-Apr-26,Unqualified,SketchUp Pro 2023,Difference
4534400#1,Palmettosadecv,El Salvador,1,16-Apr-26,Below Threshold,"SketchUp Pro 2022, SketchUp Pro 2023",Difference
4595254#1,Blackwolfintech,Panama,1,13-Apr-26,Below Threshold,SketchUp Pro 2023,Difference
4632103#1,Scriptum,Guatemala,1,13-Apr-26,Below Threshold,SketchUp 2024,Difference
4621400#1,Delmec,Costa Rica,1,13-Apr-26,Below Threshold,SketchUp 2025,Difference
4612577#1,Pcjtecuador,Costa Rica,1,13-Apr-26,Below Threshold,SketchUp Pro 2023,Difference
4605970#1,Bgcapital,Guatemala,1,13-Apr-26,Below Threshold,SketchUp 2026,Difference
4632113#1,Labtronics,Guatemala,1,13-Apr-26,Below Threshold,SketchUp 2025,Difference
4573861#1,FO Studio,El Salvador,1,11-Apr-26,Unqualified,SketchUp Pro 2023,Difference
4558030#1,123b7acc-09d5-4dfb-Bc02-8e161ed2e8a9,Panama,1,10-Apr-26,Aborted (Closed),SketchUp Pro 2021,Difference
4631024#1,Iglesv,El Salvador,1,10-Apr-26,Below Threshold,SketchUp 2026,Difference
4564308#1,Ansa,Panama,1,10-Apr-26,Below Threshold,SketchUp Pro 2021,Difference
4457648#1,Udh,Honduras,2,10-Apr-26,Aborted (Closed),"SketchUp 2024, SketchUp 2025",Difference
4630762#1,Arizona Corporation Commission,Guatemala,1,10-Apr-26,Below Threshold,SketchUp Pro 2022,Difference
4595710#1,Braderstudents,Panama,1,09-Apr-26,Aborted (Closed),SketchUp Pro 2023,Difference
4530520#1,Mexichem El Salvador S.A. De C.V.,El Salvador,1,08-Apr-26,Below Threshold,SketchUp Pro 2020,Difference
4587285#1,Sinergia,Panama,1,07-Apr-26,Unqualified,SketchUp Pro 2023,Difference
4614632#1,The Colorado Springs Urban Renewal Authority,Costa Rica,1,06-Apr-26,Below Threshold,SketchUp 2025,Difference
4627192#1,Elguardian,El Salvador,2,06-Apr-26,Below Threshold,SketchUp 2026,Difference
4514862#1,Nortepromotora,Panama,1,06-Apr-26,Below Threshold,SketchUp 2025,Difference
4627194#1,Retraneq,Panama,1,05-Apr-26,Below Threshold,SketchUp Pro 2023,Difference
4512576#1,Djalexanderpty,Panama,1,04-Apr-26,Below Threshold,"SketchUp 2024, SketchUp Pro 2023",Difference
4571495#1,Millicom,El Salvador,1,03-Apr-26,Below Threshold,SketchUp Pro 2023,Difference
4534026#1,Worksolutionshn,Honduras,1,01-Apr-26,Unqualified,"SketchUp Pro 2021, SketchUp Pro 2022",Difference
4569728#1,Propio,Panama,1,31-Mar-26,Unqualified,SketchUp Pro 2022,Difference
4623974#1,Estru,Costa Rica,1,31-Mar-26,Below Threshold,SketchUp 2026,Difference
4623965#1,Upisss,El Salvador,1,31-Mar-26,Below Threshold,SketchUp Pro 2022,Difference
4623916#1,Seleva,Panama,1,30-Mar-26,Below Threshold,SketchUp 2026,Difference
4622219#1,"Moore &.amp; Thompson, Inc.",Costa Rica,1,28-Mar-26,Below Threshold,SketchUp 2025,Difference
4590912#1,Bayahonda,Panama,1,28-Mar-26,Below Threshold,SketchUp Pro 2022,Difference
4573825#1,Univo,El Salvador,1,27-Mar-26,Aborted (Closed),SketchUp Pro 2023,Difference
4550263#1,Horushn,Honduras,1,27-Mar-26,Below Threshold,SketchUp 2025,Difference
4569971#1,Gfunsa,Panama,1,25-Mar-26,Below Threshold,"SketchUp Pro 2022, SketchUp Pro 2023",Difference
4621702#1,Florencia Tiles - Vía España,Panama,1,25-Mar-26,Below Threshold,SketchUp 2025,Difference
4581554#1,Dnii,Honduras,1,20-Mar-26,Below Threshold,SketchUp 2025,Difference
4619410#1,Altaplazacr,Costa Rica,1,18-Mar-26,Below Threshold,SketchUp Pro 2023,Difference
4565620#1,Amarquitectosinterioristas,Costa Rica,1,13-Mar-26,Below Threshold,SketchUp 2025,Difference
4603815#1,Piscinasdelsolcr,Costa Rica,1,09-Mar-26,Below Threshold,SketchUp 2026,Difference
892564#3,Taboga,Costa Rica,1,06-Mar-26,Aborted (Closed),SketchUp Make 2017,Difference
4536302#1,360training,Costa Rica,1,03-Mar-26,Below Threshold,SketchUp 2024,Difference
4582461#1,Aerstudio14,Costa Rica,1,09-Feb-26,Unqualified,SketchUp Pro,Difference
4552970#1,Ccial,Costa Rica,1,29-Jan-26,Below Threshold,SketchUp Pro,Difference
4579119#1,Coopeande7,Costa Rica,1,24-Jan-26,Below Threshold,SketchUp Pro,Difference
4598484#1,Mundoredes S Y H Costa Rica Sociedad De Responsabilidad Limitada,Costa Rica,1,21-Jan-26,Below Threshold,SketchUp Pro,Difference
4559685#1,1e6a6fd3-50a1-46bf-8791-Aa8094fc335d,Costa Rica,1,05-Jan-26,Aborted (Closed),SketchUp Pro,Difference
4587817#1,Levelinfinite,Costa Rica,1,15-Dec-25,Below Threshold,SketchUp Pro,Difference
4587492#1,Arbolyser,Costa Rica,1,09-Dec-25,Below Threshold,SketchUp Pro,Difference
4582858#1,Multicentro,Costa Rica,1,24-Nov-25,Aborted (Closed),SketchUp Pro,Difference
4580956#1,Ca2eb848-8267-486c-8a0e-Fb208f5acc6f,Costa Rica,1,17-Nov-25,Aborted (Closed),SketchUp Pro,Difference
4548847#1,Marirz,Costa Rica,1,13-Nov-25,Aborted (Closed),SketchUp Pro,Difference
4577731#1,Arx,Costa Rica,1,05-Nov-25,Aborted (Closed),SketchUp Pro,Difference
4547462#1,Sjago,Costa Rica,1,27-Oct-25,Aborted (Closed),SketchUp Pro,Difference
4535315#1,Equirenta,Costa Rica,1,08-Oct-25,Aborted (Closed),SketchUp Pro,Difference
4554727#1,Perfectworld,Costa Rica,1,01-Oct-25,Aborted (Closed),SketchUp Pro,Difference
4570525#1,Linafacr,Costa Rica,1,24-Sep-25,Aborted (Closed),SketchUp Pro,Difference
4543120#1,Studiointerfaz,Costa Rica,1,05-Sep-25,Aborted (Closed),SketchUp Pro,Difference
